0 : 989762, 288.90482862008383, 931721, 288.8165507722852, 398306, 288.7507575747638, 63349, 288.6884133456, 91348, 288.63991407980984, 16429, 288.62952031973447, 931948, 288.4943673626922, 240996, 288.47356897989806, 158759, 288.4024965217881, 678385, 288.2342797100997, 919197, 288.1510020805064, 956733, 288.130178912241, 463781, 288.00520828623917, 374617, 287.98784696580515, 569837, 287.8315479581764, 871048, 287.75336661801197, 237161, 287.66647354184323, 465294, 287.64909177676884, 806773, 287.52738999963117, 710644, 287.42825191689144, 36139, 287.4073763841144, 564914, 287.2925338396388, 923811, 287.2368360778262, 104122, 287.1497866967691, 732473, 287.05574371539757, 529986, 286.99825783443356, 486457, 286.7228627089232, 394507, 286.6722867666144, 544202, 286.6618216644832, 556209, 286.56761854752534, 221339, 286.44196619908894, 860056, 286.3965781918492, 988166, 286.3546751844642, 882961, 286.34070615265307, 899809, 286.3022878008487, 882946, 286.21844804274934, 59844, 286.2044723619811, 180955, 286.19748426567276, 544275, 286.15205747993497, 930567, 286.12934138252933, 915482, 286.06118226701085, 453447, 285.9003322838223, 368702, 285.80762760990126, 791852, 285.3366432829825, 957845, 285.30509984926664, 171663, 284.8648802502688, 159953, 284.76832689047427, 102903, 284.7261842542761, 2837, 284.5962051749812, 565484, 284.4063993654151, 541845, 284.18479903049, 391655, 284.16368522385125, 904911, 284.0211259748119, 225116, 283.9700688452922, 478814, 283.800986608574, 871568, 283.7234569083071, 4009, 283.6370920736567, 224263, 283.2772493512319, 87578, 282.61988606607287, 882, 282.3154264293753, 701919, 281.97162977860023, 619829, 281.61853632174143, 480497, 281.46580609374206, 886222, 280.912797857271, 49874, 280.87185690275203, 721706, 280.45498747570883, 871066, 279.8642528083928, 779712, 279.449458757751, 68299, 279.1361674881992, 886630, 278.67543845843323, 843384, 278.54622596617605, 722642, 278.5444309261989, 910119, 278.50314181351706, 3752, 277.4959459163323, 454263, 276.88264662127165, 931632, 276.8483339303309, 2176, 276.7815022720991, 36267, 276.736336609416, 565814, 275.7734577511041, 568573, 275.57938965024215, 236647, 275.14359887157104, 565419, 275.0163631495406, 746931, 274.8708787776544, 562167, 274.08757724493825, 619660, 272.6829660979945, 893601, 272.05881717011124, 600499, 271.64867016055865, 908244, 271.25817960017355, 562594, 271.17706392687415, 36538, 270.8209740769721, 872728, 268.0690209628856, 455537, 267.28449262910857, 701258, 264.28015438167125, 435345, 261.24126779664806, 695756, 258.8628980754098, 706771, 256.3142602353603, 708177, 255.46036874630866, 561813, 243.98975388323174, 934876, 234.71472045868788, 932085, 232.8712090405338, 
1 : 987074, 258.22664463606384, 846198, 258.01937911715083, 855176, 257.82746168707473, 862007, 257.7382393049196, 125095, 257.4082360764706, 705714, 257.2061430059554, 888719, 257.0933682536366, 502126, 257.07780923292466, 947005, 257.0155637310706, 496660, 256.90075904909276, 2781, 256.8520975191754, 993635, 256.7372197403407, 253083, 256.5891657884253, 394982, 256.4156781478075, 618740, 256.36692454370944, 730127, 256.0800656044902, 739835, 256.0703028466987, 490751, 256.0175775215444, 913942, 255.94530665749664, 741996, 255.88864765753092, 855295, 255.85151944047547, 908803, 255.77138229285933, 678724, 255.7264163124334, 17970, 255.67166444485005, 915764, 255.64428411368795, 275502, 255.61298871536243, 196686, 255.61298871536243, 704973, 255.60907652115955, 837940, 255.59147090621002, 868337, 255.52690660672116, 411149, 255.4740691342274, 378239, 255.1391777050322, 509041, 254.9097879642914, 850854, 254.8921340488953, 808402, 254.77048494674574, 807790, 254.73123090818683, 913887, 254.65859498552175, 522482, 254.60164964116004, 207435, 254.458248048673, 123544, 254.40125785852553, 395932, 254.2911716910361, 250884, 254.2911716910361, 974481, 254.2774075689777, 133522, 254.2026750449334, 214501, 254.06888829606825, 956542, 253.73608336222108, 957556, 253.69272752682525, 491737, 253.5981072484572, 598353, 252.27960678580422, 406020, 252.2320360303187, 833086, 252.18049091870688, 250786, 251.77966558084074, 239335, 251.65651193640906, 543219, 251.5988871199553, 14836, 251.57305102097084, 522078, 251.46371507635052, 974930, 251.44979618206096, 826670, 251.24888059452127, 480949, 250.99203174602974, 541805, 250.75486037163867, 122309, 250.53742235442593, 987696, 250.35974117257751, 766416, 250.2039168358481, 538702, 250.07998720409435, 980027, 249.88797490075427, 71819, 248.96184446617517, 731804, 248.59203527064176, 560219, 247.97983789009945, 974985, 247.65500196846418, 833335, 247.58029000710053, 133524, 247.5540345056004, 517238, 247.53585598858197, 976547, 247.31963124669258, 517923, 247.28526037756475, 183334, 247.135590314305, 980641, 246.46095025378767, 202612, 246.3635524991471, 266890, 246.3635524991471, 948375, 246.31889899071894, 20845, 245.05713619480662, 832927, 245.0081631293129, 987215, 244.75293665245368, 192537, 244.37675830569486, 271353, 244.37675830569486, 208391, 244.29285703843246, 849742, 243.56313349930446, 248426, 242.36542657730703, 833054, 241.7933001553186, 586780, 241.34208087277278, 420802, 240.7093683262037, 941776, 240.0958142075784, 987636, 238.29603437741048, 880462, 237.47842007222468, 942339, 237.14763334260792, 400194, 235.78591985103776, 249062, 235.76683396949622, 880592, 234.49307026008253, 706838, 234.1217631917204, 413071, 229.28148638736621, 413247, 226.24544194303672, 
2 : 937903, 214.1074496602115, 971815, 214.07475329893526, 310475, 213.92054599780732, 823033, 213.89717155680202, 468824, 213.8504150101187, 762311, 213.5251741598634, 516925, 213.39400179011594, 770558, 213.3072900770154, 331338, 213.17832910500073, 577672, 213.10326135467753, 609891, 212.8497122384712, 55454, 212.5276452605637, 861555, 212.4476406082214, 227807, 212.24749704060116, 295154, 212.0919611866513, 518868, 211.9481068563718, 122220, 211.72859986312668, 560627, 211.7215152033444, 370467, 211.60812838830176, 736271, 211.56086594642215, 929594, 211.45448682872635, 70410, 211.3740759885185, 746345, 211.21789696898318, 960494, 211.06870919205434, 534769, 210.78187777890204, 517105, 210.60151946270474, 669812, 210.59677110535193, 139967, 210.449518887547, 299884, 210.3402006274597, 829132, 210.2498513673672, 742474, 209.82850140054853, 669801, 209.81658657027094, 370619, 209.61870145576228, 917085, 209.4826961827635, 980997, 209.30360723121808, 606268, 209.19608026920582, 23781, 208.9736825535694, 401475, 208.7486526902629, 533274, 208.69834690289235, 562123, 208.35786522231408, 778663, 208.24984993992192, 227542, 208.1129501016215, 398086, 208.06489372308823, 104121, 208.0600874747485, 889222, 208.0552811153805, 10065, 207.97836425936234, 743053, 207.94951310354156, 575505, 207.8749624173147, 115312, 207.63670195801126, 308135, 207.56685669923317, 322818, 207.43673734418405, 678139, 206.9057756564567, 2707, 206.73654732533385, 529249, 206.6978471102203, 392607, 206.65430070530834, 742644, 206.4654934849889, 762362, 206.2619693496598, 937126, 205.8834621818858, 299398, 205.15603817582362, 30990, 204.83407919582132, 467531, 204.77060335897826, 776491, 204.56050449683585, 609782, 204.15190422819964, 57338, 203.77438504385188, 716686, 203.7424845239696, 534822, 202.98768435548004, 260648, 202.96797776989354, 869379, 202.53394777172542, 695462, 202.2547898073121, 55587, 201.72753902231594, 230295, 200.82579515590123, 736302, 200.53677966896745, 744548, 200.03499693803582, 150588, 199.9599959991998, 678042, 199.88246546408217, 311367, 199.68475154603067, 62269, 199.56452590578317, 778799, 199.03768487399566, 69035, 198.4943324127921, 905339, 198.26245232015063, 401804, 198.23470937250116, 906773, 198.15650380444242, 104247, 198.06564568344507, 306132, 197.87369708983556, 527380, 196.71298889498883, 431595, 195.54027718094295, 900097, 195.28696833122277, 823095, 193.96133635340834, 239766, 191.39226734641085, 402106, 190.93978108293726, 861530, 190.65151454945223, 551743, 190.59118552545917, 406324, 190.3286631067428, 406273, 189.86310858089308, 861882, 188.95502110290693, 551661, 186.27399174334565, 408855, 184.67268341582087, 408462, 183.3248482884958, 408764, 176.32640188014952, 669835, 175.4764941523508, 
3 : 780591, 211.7829077144801, 886122, 211.63648078722156, 443325, 211.4426636230257, 190642, 211.44029890255075, 885894, 210.9312684264711, 847143, 210.91230405075945, 807831, 210.90756269038812, 190979, 210.69883720609377, 564021, 210.63712873090537, 855019, 210.459022139703, 13832, 210.34495477667156, 912148, 210.0833168054998, 912689, 210.0833168054998, 502128, 210.03333068825052, 885838, 209.9714266275295, 900638, 209.83088428541686, 867686, 209.76176963403032, 996934, 209.62824237206206, 889094, 209.08132389096832, 14185, 208.88513590009222, 681846, 208.85162197119755, 947002, 208.68397159341202, 443513, 208.47781656569603, 545164, 208.31946620515328, 852240, 208.2930627745437, 930433, 208.23064135712593, 210617, 208.21383239352758, 708739, 208.1177551291576, 960691, 208.0672968056249, 801041, 207.97596014924417, 832895, 207.91344352879156, 889896, 207.69930187653497, 848283, 207.66800427605597, 703398, 207.6174366473105, 994263, 207.54276667713572, 102152, 207.38370234905153, 122827, 207.21486433168832, 681907, 207.18349355100662, 609251, 207.0796948037156, 678788, 206.9081922012756, 768705, 206.83568357515102, 191822, 206.77040407176264, 81147, 206.7534763915712, 190895, 206.63736351395892, 190996, 206.58170296519486, 885710, 206.53086936339565, 192051, 206.4097865896867, 919489, 205.71825392998065, 545926, 205.64046294443125, 546469, 205.5893966137359, 81001, 205.38013535880242, 191169, 205.3484842895121, 956544, 205.34604938980442, 900649, 204.9609718946512, 886001, 204.8243149628481, 545314, 204.77548681421808, 839734, 204.64603587658374, 852354, 204.0539144441978, 443311, 203.93626455341385, 852717, 203.65657367244495, 191161, 203.63693181738915, 941084, 203.4059979449967, 546487, 203.15757431117353, 393121, 201.78949427559405, 857203, 201.67300265528849, 889916, 201.275930006546, 190795, 201.09201873769132, 190630, 200.69877926883362, 191092, 200.58414693090776, 190999, 200.46446069066707, 967144, 200.28729365588822, 190587, 200.214884561563, 191905, 199.9974999843748, 190728, 199.7298175035465, 546766, 199.53445817702766, 885741, 199.47430912275394, 914682, 199.2285120157253, 546122, 199.095454493567, 899013, 199.07787421006887, 546767, 199.07787421006887, 919152, 198.020200989697, 907380, 197.88127753782064, 993773, 197.87117020930563, 722075, 196.27531683836355, 443320, 195.6016359849784, 855554, 194.98461477767933, 190621, 194.96922834129492, 191317, 193.06734576307824, 190692, 192.07290282598427, 832999, 191.68463683874094, 831905, 191.37397942249098, 207768, 190.33917095542893, 546496, 190.0342074469752, 123985, 190.01842015973082, 546470, 189.0343884059194, 889039, 186.83950331768708, 191115, 186.75117134840144, 48044, 181.04419349981927, 125539, 175.67868396592684, 970797, 174.67111953611564, 
4 : 240166, 259.27398635420406, 693394, 259.18719104153274, 109870, 258.897663179875, 313434, 258.62907802488104, 31961, 258.4337439267558, 610628, 258.30408436569485, 242102, 258.2866624508513, 441587, 258.2479428766084, 34537, 258.081382513346, 306702, 258.0658830608959, 535320, 257.9592991151899, 352135, 257.87593916455256, 280705, 257.8507320136982, 115897, 257.8003103178893, 780441, 257.75957790157867, 292129, 257.70137756713683, 5164, 257.5383466592888, 279725, 257.41600571837023, 279883, 257.3752124816996, 547650, 257.1536505671269, 472001, 256.91049024903594, 694164, 256.78785017987127, 292815, 256.4585736527442, 291948, 256.41957803568744, 259196, 256.3396184751783, 295813, 256.29475218973954, 60607, 256.2206080704673, 720273, 255.90818666076316, 106921, 255.79679435051565, 724160, 255.77724683794688, 713777, 255.5777768116782, 866737, 255.54256005605015, 170547, 255.51907952244974, 123410, 255.3605294480727, 489692, 255.19012520080005, 592673, 255.05489605181077, 199903, 255.04705448210925, 264181, 255.04705448210925, 105778, 255.02744950298978, 322138, 254.80777068213598, 292804, 254.73319375377838, 358802, 254.46807265352564, 953177, 254.3757063872256, 997836, 253.67695993132682, 236863, 253.63359398943982, 293118, 253.54683985409875, 822312, 253.53697955130727, 201628, 253.37916252130915, 265906, 253.37916252130915, 421011, 253.11657393382995, 292963, 252.89325811496042, 662906, 252.54702532399781, 305983, 252.53910588263355, 535022, 252.11108662651074, 292169, 251.92260716339055, 671857, 251.8491612056709, 533494, 251.50546713739644, 112076, 251.4915505538904, 122623, 251.38019015029803, 748799, 251.19912420229494, 101436, 251.04382087595783, 30116, 251.01792764661252, 566738, 250.79473678687916, 495828, 250.69104491385409, 760097, 250.68506138180632, 4719, 250.50948085850962, 278801, 250.23988491045947, 355111, 249.9019807844668, 279095, 249.81793370372753, 110691, 249.3311051593844, 279274, 249.0100399582314, 548521, 248.8714527622644, 279356, 248.65437860612872, 151654, 248.53168812044873, 278744, 248.20153101864622, 108257, 247.62875438849989, 956898, 247.31963124669258, 549359, 246.53397331808046, 81533, 245.93698379869588, 755045, 245.67051105087887, 59308, 245.03469142143933, 79424, 244.85914318236107, 549505, 244.20892694576094, 403978, 243.29611587528478, 807785, 242.70970314348787, 491554, 241.6402284388922, 953387, 240.96680269281907, 175407, 240.96680269281907, 340288, 240.765446025795, 279082, 239.84786844998226, 368246, 238.84304469672128, 371420, 238.5665525592387, 416604, 236.2498677248307, 107281, 233.75842230815985, 112586, 232.335963638865, 716433, 229.25749715112917, 175336, 219.54270655159556, 748193, 219.43336118284293, 748397, 217.63961036539283, 340871, 214.2755235672054, 
5 : 50723, 294.43165590676557, 929646, 294.35862480994166, 106854, 294.3229518742974, 345957, 294.11052344314373, 694189, 293.9217582963194, 4943, 293.8196725884773, 935054, 293.73627627516487, 457615, 293.669882691433, 457942, 293.29166370696595, 514251, 293.24222069817984, 28960, 293.04777767456284, 250269, 292.88564321250027, 670495, 292.8719856865795, 207212, 292.6260412198477, 207290, 292.3747595125133, 105686, 292.32345099221857, 813939, 292.26871197581175, 501261, 292.2533147801749, 951179, 292.21396270541214, 888753, 292.16433731720235, 425748, 292.1557803638326, 875009, 291.78073959739015, 767710, 291.61961525247233, 225852, 291.39663690578175, 126433, 290.92782610125147, 821288, 290.8298471615319, 530422, 290.0017241328058, 599042, 290.0, 183814, 289.15912574221136, 520833, 288.9480922241917, 168136, 288.92905703649814, 434396, 288.8944443910267, 222790, 288.7923129170858, 463353, 288.6884133456, 403958, 288.6052667572094, 185411, 288.5740806101615, 226696, 288.4579692086873, 976161, 288.44410203711914, 564657, 288.40769753943806, 14279, 288.32273583607656, 27206, 288.29325347638644, 209626, 288.25509535826075, 491185, 288.1718237440989, 929813, 287.563905940923, 930125, 287.560428432008, 1239, 287.5030434621519, 464669, 287.1915736925441, 947500, 287.0836115141371, 266311, 287.07316140663517, 202033, 287.07316140663517, 463571, 286.98606237934274, 391572, 286.24639735724185, 947153, 286.08565151017274, 670336, 285.769137591868, 726717, 285.66238814376663, 426436, 284.9614008949282, 404526, 284.75954768892296, 668296, 284.39936708790333, 281457, 284.39760899135564, 172901, 283.1254139069822, 836747, 283.1130516242584, 25763, 282.96819609277645, 275329, 282.18610880055735, 196513, 282.18610880055735, 167626, 281.40007107319644, 207170, 281.3929636646944, 884471, 281.3129929455801, 426199, 281.21166405396485, 489179, 280.7436553156634, 939004, 280.5494608798955, 893231, 279.67481116468105, 221336, 279.57646539006106, 974381, 279.4512479843309, 220026, 278.7884502629189, 895895, 278.6933798998462, 627930, 278.62519627628797, 47504, 278.43311584651707, 462444, 278.2103520719529, 187569, 277.9964028544254, 425904, 276.7796957871007, 690807, 276.2335967980723, 884645, 276.22635645426743, 883854, 275.94564682197836, 884534, 275.2017441805193, 1097, 275.1508677071544, 538844, 274.1860682091634, 947091, 273.5031992500271, 998531, 272.8259518447613, 974597, 271.40744278667086, 682308, 271.04796623476074, 515025, 270.96309711840837, 947299, 270.4958410031474, 669622, 268.38591617296163, 943689, 267.8488379664918, 27746, 266.06014357659814, 896005, 265.7649337290381, 460733, 258.0561954303752, 67875, 256.4585736527442, 220473, 256.4585736527442, 187470, 253.88580109962825, 
6 : 726241, 256.5521389503506, 629643, 256.41177820061233, 8581, 256.10544703305317, 988960, 256.00781238079435, 142347, 255.8300216940928, 1682, 255.80461293729635, 864289, 255.7264163124334, 751147, 255.71272944458593, 216548, 255.35857142457544, 223613, 255.33507397143856, 844535, 254.95882020436164, 947390, 254.71356461719898, 886772, 254.62128740543278, 629121, 254.57808232446092, 918545, 254.33442551097954, 112891, 254.27937391774427, 210866, 253.99803148843498, 881007, 253.9783455336301, 223504, 253.899586451022, 628273, 253.87398448836777, 945657, 253.7380539059918, 60556, 253.72031846109604, 749960, 253.4758371127315, 758296, 253.32390333326225, 61197, 253.06520898772317, 482593, 253.05137818237623, 919206, 253.04149857286254, 863602, 252.98023638221227, 248825, 252.9703539942971, 3013, 252.81613872535905, 221426, 252.77658119374902, 842922, 252.6657871576601, 912216, 252.64401833409792, 843782, 252.57870060636546, 757348, 252.50544548583503, 598020, 252.28357061053342, 160084, 252.22014193953663, 891908, 251.77370792042603, 628436, 251.7717220022932, 393441, 251.57106351883954, 565086, 251.55913817629445, 595090, 251.41400120120596, 925875, 251.16130275183716, 921791, 251.1453762265991, 170076, 251.05178748616788, 522402, 250.70101714991105, 996921, 250.64716236175505, 167059, 250.61723803441774, 748249, 250.4895207388924, 565610, 250.02199903208518, 746690, 249.8939775184668, 921139, 249.83994876720575, 683474, 249.71984302413776, 577159, 249.60368587022108, 565415, 248.87547086846465, 923329, 248.73680869545626, 336470, 248.6563894212252, 705074, 248.5779555793313, 160375, 247.8386571945547, 681834, 247.79426950597545, 779317, 247.62875438849989, 541872, 247.62269685955687, 439684, 247.5156560704797, 839672, 247.21852681382921, 877113, 246.9777317897304, 169794, 246.68400839940963, 2456, 246.60900226877362, 706839, 246.57656011875906, 844665, 246.49543606322612, 170274, 246.48732218919497, 522384, 245.7376650007076, 398827, 245.40374895261888, 628383, 245.33854161138237, 16210, 245.0673376849718, 748118, 244.99387747451976, 160422, 244.67733855018122, 670049, 244.36038958882023, 238549, 243.89546941261537, 859484, 243.78269011560275, 522296, 243.69037732335678, 670041, 243.6062396573618, 596912, 243.0966885829587, 667973, 242.59225049452837, 415400, 242.03512141835944, 595438, 241.4104388795149, 872343, 241.2778481336403, 842282, 241.12444919584576, 389891, 240.68444071023785, 598221, 239.82702099638396, 60092, 239.24673456496748, 596714, 238.83467084994172, 982409, 238.73206738936435, 703786, 238.59170144831106, 595673, 236.57768280207665, 511412, 236.37681781426875, 59540, 236.19060099843094, 880346, 231.0173153683507, 652078, 230.8592644881292, 982379, 226.5546291736278, 402219, 224.3278850254689, 
7 : 56155, 204.69733754985677, 314161, 204.55317157159897, 653776, 204.27677303110113, 747118, 204.16414964434867, 906223, 203.91174561559714, 441060, 203.70076092150467, 796672, 203.51904087824315, 745044, 203.24123597341165, 874617, 203.11819219360927, 151626, 202.96058730699417, 367236, 202.93348664032754, 962573, 202.80285994038644, 558464, 202.79299790673247, 39873, 202.37835852679504, 478652, 202.09898564812244, 46107, 201.8638154796446, 419659, 201.67796111623105, 129944, 201.5068237057991, 819353, 201.43485299222675, 228569, 201.39513400278568, 950313, 201.37030565602268, 183058, 201.31070513015447, 928837, 201.31070513015447, 56999, 200.97512283862397, 53230, 200.7112353606544, 825316, 200.57666863321865, 639916, 200.417065141669, 994044, 200.36466754395596, 140732, 200.0124996093994, 682785, 199.61963831246663, 57655, 198.15145722401337, 692410, 198.0580722919417, 57636, 197.99494943053472, 599751, 197.9065436007612, 5671, 197.56011743264378, 809598, 197.49177198050555, 172116, 197.34740940787646, 888820, 197.24857413933313, 55283, 197.0888124678821, 429332, 196.6214637317096, 247071, 196.5807722031837, 504466, 196.4739168439414, 3109, 196.4026476399949, 38783, 196.13515748075355, 472169, 195.5914108543624, 153004, 195.3279293905508, 469613, 195.31256999998746, 847345, 194.97692171126306, 637614, 194.94614640972003, 153018, 194.90253974743376, 800663, 194.67408661658078, 866796, 194.57903278616635, 38699, 194.53534383242547, 870732, 194.07730418572905, 619025, 194.0463862070098, 262980, 192.88338445807094, 175989, 192.79782156445648, 768332, 192.76669836877946, 53320, 192.71740969616627, 375418, 192.50714272462724, 388851, 192.49675321937252, 826666, 192.27844392963036, 890779, 192.00520826269272, 344109, 191.07590114925534, 558460, 190.9869105462466, 476618, 190.8821626030049, 258018, 190.7511467855436, 807699, 190.2761151589973, 124488, 189.90523952750752, 50564, 189.57584234284704, 995722, 189.08728143373366, 695955, 188.70082140785715, 55254, 188.49137911321037, 376741, 187.7391807801451, 259387, 186.83415105381565, 280624, 185.09727172489605, 997837, 184.87022475239218, 570259, 184.71599822430107, 994709, 182.55410156991817, 37728, 182.25805880673698, 235792, 182.2388542545195, 258846, 182.10161998181127, 479784, 181.3394606807906, 325150, 181.23465452280368, 255657, 180.5768534447314, 51349, 179.07819521091898, 108097, 177.99157283422156, 5868, 177.7273192280804, 543133, 175.95169791735458, 112942, 175.1142484208524, 5447, 173.9482681718907, 762237, 173.40126873814967, 762217, 172.8380745090618, 476215, 171.31257980662133, 207868, 166.00301202086666, 107468, 164.44147895224003, 569178, 164.3502357771354, 807599, 163.5236985883086, 618842, 161.33815419794539, 906750, 154.87414245121747, 
8 : 481098, 254.0984061343164, 180141, 254.03149411047443, 963296, 253.96653322829764, 474705, 253.92715490864697, 164055, 253.69272752682525, 306389, 253.67104683033892, 105954, 253.6631624812716, 30391, 253.45019234555733, 723941, 253.23309420373948, 686904, 252.95256472311166, 279955, 252.92884374859267, 315322, 252.42820761555154, 195048, 252.253840406841, 273864, 252.253840406841, 530192, 251.99206336708306, 163910, 251.83923443339802, 389392, 251.83327818221323, 376619, 251.5651009182315, 723692, 251.40604606890423, 79518, 251.32051249350897, 599095, 251.22897922015287, 686147, 251.04182918390313, 810241, 250.93226177596216, 389095, 250.85254632951208, 340781, 250.82663335459415, 467265, 250.50149700151493, 320826, 250.3437636531016, 343105, 250.2918296708864, 699682, 250.28383887099062, 690374, 250.1579501035296, 113490, 250.10397837699423, 171817, 249.7598846892751, 162410, 249.6116984438029, 354520, 249.49348688893664, 281770, 249.45139807184887, 278729, 249.357173548306, 134502, 249.00602402351635, 262609, 248.86944368483648, 384850, 248.49748489672888, 9628, 248.47333861000058, 389108, 248.14310387355115, 770827, 247.97782158894776, 485895, 247.94757510409332, 567762, 247.7357463104588, 519420, 247.70547026660515, 353257, 247.54393549428755, 351719, 247.30547911439407, 121179, 246.98785395237556, 126634, 246.79951377585814, 690655, 246.2376900476448, 719738, 245.70103784884589, 955531, 245.56465543721882, 123484, 245.37726056014236, 337461, 245.15913199389493, 723928, 245.00408159865418, 263889, 244.83055364884507, 724380, 244.78153525133385, 467684, 244.5669642449691, 685550, 244.30513707247337, 810070, 244.26215425235242, 525135, 244.1147271264067, 279800, 243.6000821017924, 344536, 243.59802954868087, 696795, 243.36187047275914, 421656, 243.33515981049678, 358288, 242.77973556291718, 99720, 242.73236290202425, 964785, 242.5757613612704, 322999, 242.38811852068986, 307306, 242.28289250378367, 184534, 242.20033030530738, 175802, 241.93387526346947, 525034, 241.8367217773182, 483442, 241.19286888297506, 184809, 241.08712118236429, 967581, 240.8132056179644, 552019, 240.66366572459583, 106704, 240.60340812216273, 695560, 240.51195396487051, 340986, 240.32686075426525, 115622, 239.336583079144, 176492, 239.2362848733444, 724022, 238.59170144831106, 678764, 238.44076832622395, 385044, 238.39882550046258, 285272, 237.98739462416913, 100898, 237.8949347926517, 724084, 237.6425887756654, 351923, 237.41735404135898, 724587, 237.33309925082088, 181435, 236.94303112773753, 803977, 236.65375551636615, 695175, 236.17366491630688, 176970, 235.6522862184876, 724549, 233.76056125873757, 323464, 231.48434072308217, 376277, 230.56452459127357, 323160, 225.5681715136247, 325865, 224.8132558369279, 376328, 213.66094636128523, 
9 : 279883, 252.12496901338432, 178867, 251.99007916979588, 4719, 251.72206895701459, 745882, 251.5273344986584, 560740, 251.44979618206096, 392110, 250.93226177596216, 259196, 250.81267910534348, 516031, 250.75884829851967, 260258, 250.43961347997646, 372961, 250.41964779146224, 292169, 250.09198307822663, 340288, 250.08998380582938, 305719, 250.02199903208518, 4764, 250.01399960802195, 101436, 249.8359461726835, 573146, 249.68580255993731, 391916, 249.63373169505758, 495828, 249.51753445399385, 584541, 249.4213302827166, 371420, 249.40128307609004, 805512, 249.24285345822858, 732354, 249.13851568956576, 313059, 248.75891943807764, 179130, 248.65035692715182, 905053, 248.2659863936258, 252957, 248.26397241645836, 172320, 248.06853891616325, 259881, 248.02620829259152, 278744, 248.0020161208372, 512012, 247.88303693476084, 432653, 247.70143318115865, 547839, 247.54999495051499, 294281, 247.4025060503632, 514893, 247.38027407212564, 511892, 247.35197593712488, 427012, 247.325696198353, 924659, 247.11940433725556, 364724, 247.07286374670934, 356043, 246.9311644973149, 611164, 246.04877565230842, 771950, 245.98577194626523, 192803, 245.87598500056893, 271619, 245.87598500056893, 314657, 245.86378342488754, 432648, 245.79869812511214, 724160, 245.56261930513773, 635097, 245.236620430147, 521119, 244.87956223417257, 421169, 244.787663087828, 171008, 244.11267890054378, 883543, 244.09424409436613, 159154, 243.97540859685017, 746863, 243.6985843208778, 732351, 243.34748817277733, 612270, 242.9588442514493, 324445, 242.9588442514493, 291945, 242.9341474556428, 253710, 242.89503906008454, 549359, 242.76325916414947, 669381, 242.33241632105268, 175407, 241.95454118490937, 610628, 241.8677324489565, 182520, 241.67333324138184, 956762, 241.52846623120845, 244946, 241.24054385612715, 671857, 240.73844728252277, 278883, 240.69275020241054, 466909, 240.67197593405012, 535022, 240.62626623043462, 748193, 240.34142381204285, 278861, 239.7185850116757, 548521, 239.56627475502472, 610681, 239.5245290152973, 514230, 239.35329536064467, 151491, 239.13803545233034, 261319, 238.63989607775142, 279082, 238.15961034566715, 748397, 238.13861509633418, 514258, 237.4342014116753, 495449, 237.34363273532324, 172219, 235.44850817110733, 322138, 234.75093184053605, 193016, 234.65506600114134, 271832, 234.65506600114134, 660288, 233.60650675869454, 292077, 233.57225862674701, 236863, 233.51873586502646, 581962, 232.29291853175377, 279356, 231.87496630727517, 153488, 231.72181597769338, 866737, 231.64412360342752, 803100, 230.91123835794568, 358802, 230.73144562456153, 716433, 227.31475974955958, 807785, 226.71347555890893, 821938, 221.7227999101581, 181605, 219.29888280609183, 181997, 218.54061407436376, 177646, 217.0161284328886, 178811, 210.1594632653976, 
