0 : 932085, 232.8712090405338, 26, 370.1378121727095, 24, 389.0064266821308, 43, 393.73468224173496, 25, 399.2280050297073, 49, 429.55558429614206, 45, 431.7117093616989, 42, 436.3083771829278, 47, 436.4332709590322, 37, 442.12780957546653, 41, 492.5342627675764, 40, 501.15965519981756, 38, 501.99701194329833, 35, 504.1844900430794, 34, 506.69517463658565, 46, 517.9237395601789, 39, 526.119758230006, 36, 529.6347798247392, 48, 535.498832865208, 44, 537.4634871319167, 27, 583.5811854403808, 20, 597.6805166642125, 33, 598.1663648183505, 6, 598.9065035546032, 11, 599.0817974200185, 29, 599.2078103629825, 16, 600.1599786723536, 8, 601.4582279759751, 30, 605.050411122908, 19, 606.3175735536618, 9, 607.0107083075223, 18, 607.5401221318638, 10, 614.148190585953, 0, 615.5883364717041, 21, 616.6790088854979, 14, 625.4254551903049, 7, 630.7804689430388, 28, 631.0015847840638, 31, 631.6486365060879, 1, 632.0363913573332, 17, 636.9293524402843, 23, 638.4919733246456, 32, 638.600814280721, 2, 640.992199640526, 15, 641.1123146532127, 3, 645.5176217579192, 13, 649.6906956390864, 5, 655.1267053021118, 12, 660.0598457715785, 4, 661.5882405242705, 
1 : 413247, 226.24544194303672, 26, 340.42620345678444, 43, 363.40198128243605, 25, 383.4488231824424, 24, 393.0750564459668, 42, 419.1145428161614, 49, 473.9514743093432, 47, 475.37774453585854, 45, 475.53233328555064, 44, 476.66445220930837, 46, 476.8490327137091, 37, 478.6992792975565, 36, 478.7535900648683, 48, 486.4308789540401, 40, 493.24132024801, 41, 496.0745911654819, 35, 499.7619433290214, 34, 500.43980657018085, 38, 511.11935983681934, 39, 531.4621341168155, 19, 580.6108851890395, 30, 580.6410250748736, 18, 581.2323115588121, 11, 582.5624430050395, 9, 585.7200696578528, 10, 585.8071354976823, 20, 587.0502533855173, 33, 587.412121087061, 21, 587.9515286143918, 7, 588.8701045222112, 8, 589.6473522369112, 29, 593.1964261524171, 27, 601.6518927087324, 6, 601.6934435408117, 17, 602.5172196709402, 28, 602.7694418266407, 14, 605.7515992550082, 1, 606.6778387249694, 0, 610.5350112810894, 16, 611.0761000071923, 13, 615.1926527519652, 5, 622.500602409347, 32, 623.1829586886984, 2, 624.3420536853176, 12, 625.2815365897189, 3, 626.5325211032545, 4, 626.9266304760072, 23, 628.208564093168, 15, 628.6946794748624, 31, 634.6731442246473, 
2 : 669835, 175.4764941523508, 4, 316.23567161216965, 18, 327.46755564483027, 10, 334.81338085566415, 8, 338.93952262903775, 20, 339.8911590494816, 29, 351.86076791822074, 2, 354.9971830874155, 23, 366.67969673817504, 0, 368.9756089499684, 15, 370.19049150403634, 6, 371.6301925301549, 7, 384.5230812318033, 1, 393.1335650895253, 21, 399.6586043112296, 30, 407.46779013806724, 9, 407.9191096283674, 14, 410.0109754628527, 3, 413.2202802380348, 31, 425.6195484232368, 19, 428.59888007319853, 32, 433.6346388378124, 17, 445.48961828531986, 11, 448.5588032800159, 16, 463.87713890641345, 33, 465.5738394712486, 5, 475.87288218598883, 28, 477.3038864287614, 27, 484.3934351330538, 13, 503.2375184741297, 42, 587.4495723038701, 39, 606.9151505770802, 38, 612.9787924553344, 25, 620.5602307592712, 34, 625.8913643756399, 40, 626.1221925471098, 22, 633.964510047684, 43, 636.3246026989684, 41, 640.4389119970772, 24, 641.0928169929842, 35, 641.9595002801968, 46, 648.269234192091, 47, 657.3461797257211, 26, 659.763594024405, 44, 669.9753726817129, 48, 673.0341744666463, 36, 676.7458902719691, 45, 679.5152684082971, 37, 679.8536607241297, 49, 680.7819034022571, 
3 : 970797, 174.67111953611564, 22, 346.60784757417133, 43, 367.9633133887127, 25, 374.2445724389333, 24, 377.00663124141465, 42, 437.487142668216, 37, 465.34180985593804, 45, 465.3654477934519, 46, 466.0954837798796, 36, 467.30396959580816, 49, 467.80123984444504, 48, 473.7330471900815, 44, 474.4164836933894, 47, 482.1949813094284, 40, 497.98694762011587, 34, 509.85880398400496, 41, 528.8383495927654, 35, 534.2227999627122, 38, 534.8878387101356, 39, 552.5721672324802, 11, 623.6353100971753, 30, 627.2718708821559, 33, 629.5021842694432, 9, 630.3919415728599, 19, 631.4673388228405, 21, 636.151711465119, 27, 638.4598656141198, 28, 638.7119851701548, 6, 639.219054784821, 7, 639.237045234395, 29, 643.0878633592769, 8, 643.880423681292, 10, 645.2177926870895, 14, 646.1849580422002, 20, 646.6838485689897, 17, 646.7557498778035, 18, 646.9088034645996, 16, 650.5551475470777, 1, 652.196289471199, 0, 655.4425985545951, 13, 663.7800840639918, 32, 666.1283660076336, 15, 667.6353795298749, 23, 667.965567974877, 3, 668.4571788828362, 31, 668.6075081839869, 5, 669.9873133127223, 12, 673.5747916898316, 2, 674.2825817118518, 4, 679.5756028581368, 
4 : 340871, 214.2755235672054, 0, 361.78723028874305, 29, 374.41554454910124, 8, 375.99601061713406, 2, 381.62547084805544, 32, 384.2707378919191, 18, 384.8142409007234, 6, 385.6163896931768, 9, 388.1790823833762, 30, 388.7994341559668, 21, 400.44724995934234, 10, 403.59261638439324, 31, 411.18244125935144, 16, 417.4889220087163, 4, 418.82932084561605, 27, 432.7678361431219, 23, 436.0768280933992, 7, 436.40921163513497, 15, 440.6903674917345, 1, 441.6480499221071, 12, 442.2194025594083, 11, 442.7098372523475, 19, 446.6497509234725, 14, 450.7704515604367, 17, 457.7444702014433, 3, 459.5519557133883, 33, 470.73984322553366, 28, 471.671495852781, 5, 514.4161739292418, 13, 532.2828195611803, 40, 613.8110458439144, 34, 614.4029622324424, 39, 631.0253560674088, 38, 632.7922249838409, 46, 636.2719544345798, 42, 642.7005523570056, 24, 647.3569340016371, 35, 648.8119912578682, 41, 649.2156806485808, 22, 652.5028735568909, 43, 653.5579545839834, 47, 665.2300354012889, 25, 666.8957939588463, 26, 672.6522132573415, 44, 674.554667910615, 36, 677.9896754376132, 48, 678.3273546010067, 45, 683.9268966782927, 49, 685.1605651232418, 37, 685.5902566402181, 
5 : 187470, 253.88580109962825, 22, 413.2287502098565, 26, 417.0119902352929, 25, 423.52803921346225, 49, 429.23769638744454, 37, 430.19995350999284, 38, 437.92236754931804, 35, 439.3392766416406, 42, 442.11989324164097, 41, 448.22204318841796, 24, 454.95164578227434, 47, 458.58368919969234, 43, 459.5476036277417, 39, 471.5241245153847, 40, 479.082456368421, 34, 488.69929404491677, 48, 493.5159571888228, 46, 497.97188675667223, 44, 499.68990384037176, 36, 515.3678298070224, 1, 561.0641674532424, 13, 562.3619830678457, 21, 566.9215113223346, 14, 567.9683089750695, 6, 570.2262708784996, 7, 573.6767382420172, 28, 577.0164642365069, 9, 577.6720522926481, 33, 578.0051902881149, 30, 581.2598386264099, 19, 583.3918065931334, 11, 585.2059466546799, 5, 585.3016316396188, 18, 588.0731247047428, 10, 589.6431123993564, 8, 592.320014856834, 20, 592.846523140686, 29, 593.9957912308807, 0, 594.2036687870582, 3, 594.3298747328793, 17, 600.8260979684554, 27, 606.0181515433345, 2, 614.6462397184254, 16, 616.3821866342342, 12, 617.2892352860205, 31, 617.7855615017237, 4, 628.200604902606, 23, 633.4358688928186, 15, 633.8627611715331, 32, 647.2001236093826, 
6 : 402219, 224.3278850254689, 24, 359.94999652729547, 22, 377.2969652674137, 26, 380.24202818731123, 42, 385.41276574602455, 47, 421.9620836046765, 49, 423.7593656782113, 43, 425.0117645430536, 37, 427.3581636051896, 45, 432.7528162819972, 46, 452.28641368053496, 41, 455.1219616762083, 38, 455.54692403746947, 36, 468.1805207395968, 35, 469.05863172955253, 44, 471.44564904132903, 40, 476.99161418205244, 48, 479.5195512176745, 34, 479.5810671825984, 39, 479.69365224067747, 6, 576.1536253465737, 0, 586.0588707629977, 18, 590.720746207546, 20, 593.0699790075366, 10, 596.6623835972903, 8, 597.3591884285366, 21, 599.1135117821998, 29, 599.7732905023364, 33, 603.5105632878351, 9, 606.0726029115654, 30, 606.8970258618838, 27, 612.1837959306013, 28, 615.9439909602171, 7, 620.0483852087674, 2, 620.7213545545216, 16, 620.8751887456931, 31, 622.1173522736688, 19, 623.0417321496209, 17, 625.3407071349186, 12, 626.5213483992385, 11, 626.6394497635781, 14, 627.0733609395315, 1, 632.014240345896, 23, 633.1508509036373, 4, 634.7936672651989, 15, 636.1139834966687, 13, 636.8296475510542, 5, 641.6470992687491, 32, 646.0719774142816, 3, 650.1868962075444, 
7 : 906750, 154.87414245121747, 44, 262.16216355530787, 48, 270.6824708029687, 46, 305.3440682246832, 40, 319.845275094068, 34, 338.6414032571918, 24, 374.64383085805645, 25, 490.4824155869403, 39, 513.5912771844943, 42, 515.6500751478661, 38, 537.9209979169804, 49, 553.5539720749911, 45, 553.8673126300197, 37, 555.4916741050221, 26, 567.1366678323665, 22, 568.5587040930778, 47, 575.9322876866689, 35, 578.1020671127202, 33, 578.7253234480067, 43, 581.211665402545, 41, 586.0699616939944, 20, 607.0255348830063, 8, 612.7642287209658, 12, 613.112550842013, 29, 613.1655567626087, 4, 615.2568569305018, 27, 620.0782208721735, 30, 620.4224367316192, 18, 622.6226786746529, 9, 623.0393246015857, 21, 623.1620976920852, 10, 624.3172270568865, 6, 626.2531437046844, 23, 627.840744138193, 15, 628.1584195089644, 11, 633.8477735229493, 19, 634.1411514797002, 16, 634.452519894121, 2, 634.8393497570862, 0, 635.5540889648968, 1, 644.3399723748325, 28, 645.7174304601045, 14, 648.6717197473619, 31, 650.4752109035363, 3, 650.7280537982053, 32, 653.0015313917725, 7, 653.7675427856602, 17, 655.5615913093139, 5, 664.5366807031799, 13, 669.3997311024258, 
8 : 376328, 213.66094636128523, 2, 309.2021992159823, 30, 339.90145630755984, 6, 340.4555771315841, 9, 345.21152935555324, 21, 350.2227862375605, 32, 351.6987347148124, 16, 355.8749780470664, 20, 357.15962817765393, 18, 359.37445652132817, 8, 359.77909889264, 7, 364.81639217557097, 29, 364.9534216855625, 10, 371.74319092620914, 4, 372.19887157271177, 11, 374.41687996136073, 27, 380.28936351152396, 19, 381.0380558421954, 1, 387.93685053111415, 17, 389.99487176115537, 3, 394.7961499305686, 12, 396.91560815871173, 31, 397.63425405767043, 14, 404.1113707878065, 23, 415.3468430119579, 15, 418.88900677864535, 28, 426.7106748137431, 5, 428.9731926356238, 13, 448.71483149100385, 33, 448.81844881867323, 39, 596.710147391512, 24, 602.0606281762659, 38, 605.3395741234832, 42, 616.1363485463262, 22, 621.9421194934461, 43, 624.6294901779775, 25, 628.1019025604046, 41, 629.7658294953768, 35, 631.2154941064106, 34, 634.8078449420738, 40, 635.0511790399258, 47, 637.2071876556322, 49, 637.4299961564407, 45, 638.1786583708358, 37, 638.8160924710647, 26, 643.6419812286952, 48, 648.5907800763129, 36, 649.3827838802011, 46, 650.6934762236364, 44, 654.6724371775553, 
9 : 178811, 210.1594632653976, 6, 348.44655257298786, 31, 350.29987153865756, 21, 354.35716445417046, 9, 358.10612952028623, 20, 359.7137751045962, 2, 364.40499447729854, 30, 365.7294081694826, 18, 365.8619958399615, 29, 367.75263425297175, 8, 370.1324087404398, 32, 378.41907985723975, 10, 378.94854531980985, 7, 395.9722212479052, 1, 397.67323269237016, 4, 399.54599234631297, 14, 400.6781750981703, 3, 416.5009003591709, 11, 420.01785676325716, 19, 420.07261277069705, 12, 432.0428219517135, 16, 434.3708093323031, 23, 435.1735286066927, 15, 438.1358236894126, 17, 439.8624785089085, 28, 444.1272340219636, 27, 454.1904886718787, 33, 458.31975737469577, 5, 468.35136382848293, 13, 486.0246907308311, 42, 621.1593998322813, 39, 633.8722268722616, 38, 634.0354879657763, 34, 637.4731366889117, 40, 638.0885518484092, 22, 646.1199579025555, 35, 646.1532326004414, 41, 646.1748989244321, 43, 648.7164249500702, 24, 650.973117724534, 46, 653.6413389619723, 25, 656.6361245012339, 47, 663.9728910128787, 26, 666.8238148116787, 44, 680.8575475090219, 45, 680.9720992816078, 37, 682.8813952656786, 49, 683.4076382365067, 48, 684.1849165247653, 36, 686.4451908200683, 
