0 : 932085, 232.8712090405338, 22, 361.6780336155349, 26, 370.1378121727095, 96, 373.33764878458214, 93, 387.90849436432813, 24, 389.0064266821308, 43, 393.73468224173496, 25, 399.2280050297073, 99, 419.23740291152455, 81, 424.02240506841144, 76, 428.6397088464857, 49, 429.55558429614206, 45, 431.7117093616989, 42, 436.3083771829278, 47, 436.4332709590322, 37, 442.12780957546653, 84, 443.30576355378014, 68, 447.01342261726325, 94, 451.7421831089056, 41, 492.5342627675764, 40, 501.15965519981756, 38, 501.99701194329833, 35, 504.1844900430794, 34, 506.69517463658565, 46, 517.9237395601789, 39, 526.119758230006, 83, 528.6511136846303, 36, 529.6347798247392, 87, 530.8370748167464, 95, 534.6307136706607, 48, 535.498832865208, 44, 537.4634871319167, 80, 544.9275181159418, 98, 546.4942817633136, 67, 555.6995591144553, 64, 568.0132040718772, 74, 583.134632825045, 27, 583.5811854403808, 63, 592.0709416953343, 75, 592.2896250990726, 82, 593.3641377771326, 85, 595.774286118493, 20, 597.6805166642125, 86, 598.1095217433008, 33, 598.1663648183505, 50, 598.1972918694969, 73, 598.6008686929881, 6, 598.9065035546032, 11, 599.0817974200185, 29, 599.2078103629825, 16, 600.1599786723536, 8, 601.4582279759751, 51, 603.6853485053285, 30, 605.050411122908, 88, 605.8217559645741, 19, 606.3175735536618, 9, 607.0107083075223, 18, 607.5401221318638, 65, 608.6296082183318, 52, 613.4533397088975, 10, 614.148190585953, 0, 615.5883364717041, 21, 616.6790088854979, 53, 618.1933354542089, 90, 620.7060495919143, 70, 621.2237922037436, 56, 622.7656059867147, 69, 623.9535239102348, 14, 625.4254551903049, 7, 630.7804689430388, 28, 631.0015847840638, 77, 631.5750153386374, 31, 631.6486365060879, 1, 632.0363913573332, 89, 633.1176825835778, 54, 635.0889701451285, 17, 636.9293524402843, 92, 637.5664671232325, 23, 638.4919733246456, 32, 638.600814280721, 2, 640.992199640526, 15, 641.1123146532127, 72, 642.3994084679717, 55, 642.4896886332107, 57, 643.2464535463837, 66, 643.9992236020165, 78, 644.0178568952882, 3, 645.5176217579192, 13, 649.6906956390864, 71, 649.9923076467906, 58, 650.6834868044524, 79, 651.0245771090366, 60, 654.9893128899128, 5, 655.1267053021118, 62, 657.9050083408698, 61, 659.2814270097407, 12, 660.0598457715785, 4, 661.5882405242705, 59, 666.4195375287252, 91, 668.0748461063326, 
1 : 413247, 226.24544194303672, 22, 325.28910218450295, 96, 335.8437136526453, 26, 340.42620345678444, 43, 363.40198128243605, 93, 380.4300198459633, 25, 383.4488231824424, 94, 392.12880536884813, 24, 393.0750564459668, 76, 401.71382848988407, 42, 419.1145428161614, 49, 473.9514743093432, 47, 475.37774453585854, 45, 475.53233328555064, 44, 476.66445220930837, 46, 476.8490327137091, 37, 478.6992792975565, 36, 478.7535900648683, 83, 482.0228210365148, 87, 483.1645682373657, 84, 485.30196785094535, 48, 486.4308789540401, 99, 486.87986197829133, 81, 488.4147827410632, 40, 493.24132024801, 41, 496.0745911654819, 80, 496.3950040038679, 95, 496.7172233776477, 98, 496.8742295591511, 35, 499.7619433290214, 34, 500.43980657018085, 68, 503.9910713494833, 38, 511.11935983681934, 67, 523.9904579283864, 39, 531.4621341168155, 75, 549.0819610950628, 63, 574.5258914966322, 74, 576.4685594201994, 72, 580.1922095306003, 19, 580.6108851890395, 30, 580.6410250748736, 18, 581.2323115588121, 11, 582.5624430050395, 9, 585.7200696578528, 10, 585.8071354976823, 20, 587.0502533855173, 33, 587.412121087061, 21, 587.9515286143918, 89, 588.2499468763257, 73, 588.8403858432266, 7, 588.8701045222112, 8, 589.6473522369112, 50, 590.0101694038841, 64, 592.3588439451208, 29, 593.1964261524171, 86, 594.0715445129483, 55, 599.9808330271893, 27, 601.6518927087324, 6, 601.6934435408117, 17, 602.5172196709402, 28, 602.7694418266407, 85, 605.7152796487802, 14, 605.7515992550082, 1, 606.6778387249694, 52, 606.7066836618828, 69, 607.9078877593216, 71, 610.4064219845659, 0, 610.5350112810894, 16, 611.0761000071923, 88, 611.3476915798407, 51, 612.5193874482668, 65, 614.3337854944981, 53, 614.7365289292642, 13, 615.1926527519652, 82, 615.3998700032362, 90, 621.0990259209879, 5, 622.500602409347, 70, 622.7077966430162, 32, 623.1829586886984, 2, 624.3420536853176, 12, 625.2815365897189, 66, 626.1605225499289, 3, 626.5325211032545, 4, 626.9266304760072, 23, 628.208564093168, 15, 628.6946794748624, 54, 629.0103337783887, 57, 629.8094950062281, 78, 630.716259501846, 58, 632.4231178570245, 31, 634.6731442246473, 79, 637.8644056537408, 77, 638.2483842517739, 56, 639.8960853138578, 62, 640.7316130799229, 61, 643.1282920226726, 92, 645.367337258402, 60, 647.0788205466163, 91, 647.612538482695, 59, 647.7121274146409, 
2 : 669835, 175.4764941523508, 71, 283.58420266298333, 12, 291.41207936528644, 55, 309.01618080611894, 78, 314.3071745919905, 4, 316.23567161216965, 18, 327.46755564483027, 10, 334.81338085566415, 8, 338.93952262903775, 20, 339.8911590494816, 60, 344.1671105727565, 73, 348.54698392038915, 29, 351.86076791822074, 2, 354.9971830874155, 85, 357.61291922971685, 88, 358.1647665530489, 70, 360.8586981077219, 91, 361.6738862566663, 92, 363.2808830643308, 62, 363.47627157766436, 89, 364.5600087777045, 75, 366.6156025048579, 23, 366.67969673817504, 0, 368.9756089499684, 15, 370.19049150403634, 6, 371.6301925301549, 59, 373.60540681312415, 74, 375.84039165581976, 61, 382.3532398188879, 7, 384.5230812318033, 1, 393.1335650895253, 77, 393.7930928800047, 56, 395.4048558123686, 52, 397.249292006921, 21, 399.6586043112296, 53, 400.3211211015477, 50, 405.24560454124605, 66, 405.569969302462, 30, 407.46779013806724, 9, 407.9191096283674, 82, 409.59858398192733, 14, 410.0109754628527, 3, 413.2202802380348, 31, 425.6195484232368, 79, 426.3484490413915, 19, 428.59888007319853, 32, 433.6346388378124, 65, 438.107292794813, 58, 439.682840238279, 69, 441.14850107418476, 17, 445.48961828531986, 72, 447.82474250536893, 11, 448.5588032800159, 54, 451.5107972130899, 86, 454.2917564737445, 16, 463.87713890641345, 51, 465.33428844219077, 33, 465.5738394712486, 5, 475.87288218598883, 28, 477.3038864287614, 64, 481.11433152630156, 63, 484.3242715371593, 27, 484.3934351330538, 90, 484.8236792896981, 13, 503.2375184741297, 87, 566.672745065439, 84, 583.909239522719, 42, 587.4495723038701, 76, 605.3395741234832, 39, 606.9151505770802, 83, 610.4146131933605, 38, 612.9787924553344, 25, 620.5602307592712, 34, 625.8913643756399, 40, 626.1221925471098, 22, 633.964510047684, 43, 636.3246026989684, 41, 640.4389119970772, 24, 641.0928169929842, 35, 641.9595002801968, 95, 648.0756128724487, 46, 648.269234192091, 47, 657.3461797257211, 26, 659.763594024405, 94, 660.956125624084, 93, 662.7812610507331, 96, 669.6140679525782, 44, 669.9753726817129, 48, 673.0341744666463, 67, 676.6328398769897, 80, 676.7022979124572, 36, 676.7458902719691, 97, 677.7683970206932, 98, 678.8976358774569, 45, 679.5152684082971, 81, 679.7859957368937, 37, 679.8536607241297, 49, 680.7819034022571, 99, 682.080640393788, 68, 682.1532085975995, 
3 : 970797, 174.67111953611564, 96, 313.9378919467989, 26, 336.0208326874987, 22, 346.60784757417133, 43, 367.9633133887127, 93, 373.15546358052967, 25, 374.2445724389333, 94, 375.52496588109824, 24, 377.00663124141465, 42, 437.487142668216, 76, 447.02796333115447, 37, 465.34180985593804, 45, 465.3654477934519, 46, 466.0954837798796, 36, 467.30396959580816, 49, 467.80123984444504, 80, 471.74993375728207, 48, 473.7330471900815, 44, 474.4164836933894, 98, 476.7661900764357, 99, 476.96750413419153, 81, 481.25564931749113, 47, 482.1949813094284, 68, 492.94523022339916, 67, 496.57829191377266, 40, 497.98694762011587, 83, 498.53184451948505, 84, 507.24353125495844, 34, 509.85880398400496, 41, 528.8383495927654, 87, 529.216401862225, 35, 534.2227999627122, 38, 534.8878387101356, 39, 552.5721672324802, 95, 560.9331510973478, 75, 609.6138121794813, 64, 611.691915918463, 63, 614.3565739861501, 74, 620.0048386907961, 11, 623.6353100971753, 73, 626.4622893678437, 30, 627.2718708821559, 51, 627.4886453155946, 33, 629.5021842694432, 9, 630.3919415728599, 19, 631.4673388228405, 86, 632.5511836997857, 82, 632.5622499011461, 85, 634.279906665819, 21, 636.151711465119, 50, 636.4746656387825, 27, 638.4598656141198, 28, 638.7119851701548, 6, 639.219054784821, 7, 639.237045234395, 65, 641.0054601951531, 29, 643.0878633592769, 8, 643.880423681292, 53, 645.1798198951979, 10, 645.2177926870895, 88, 645.5741630517751, 14, 646.1849580422002, 20, 646.6838485689897, 17, 646.7557498778035, 18, 646.9088034645996, 90, 649.1656183132313, 16, 650.5551475470777, 89, 651.746883383419, 52, 651.7998158944201, 1, 652.196289471199, 54, 653.7675427856602, 0, 655.4425985545951, 70, 656.4335457607266, 72, 659.3003867737376, 78, 659.7537419370958, 69, 659.8105788785142, 55, 660.1401366376688, 57, 663.1289467366057, 13, 663.7800840639918, 32, 666.1283660076336, 71, 666.9572699956123, 15, 667.6353795298749, 23, 667.965567974877, 3, 668.4571788828362, 31, 668.6075081839869, 56, 669.7559256923375, 5, 669.9873133127223, 92, 670.0082089049357, 12, 673.5747916898316, 77, 674.0140948081131, 2, 674.2825817118518, 58, 676.967502912806, 66, 677.94468800928, 60, 678.3752648792555, 79, 678.4696013824054, 4, 679.5756028581368, 62, 680.5710837230745, 61, 682.0219937802592, 91, 683.6709734952918, 59, 685.2831531564161, 
4 : 340871, 214.2755235672054, 92, 317.18764162558415, 85, 342.5988908329973, 60, 350.5082024717824, 78, 356.41268215370786, 20, 357.27720330298155, 0, 361.78723028874305, 56, 362.58240442691095, 70, 367.69008689384054, 29, 374.41554454910124, 57, 375.03999786689417, 8, 375.99601061713406, 64, 376.0, 88, 376.52755543253403, 51, 380.3879598515179, 54, 381.41971632310776, 2, 381.62547084805544, 32, 384.2707378919191, 18, 384.8142409007234, 6, 385.6163896931768, 62, 387.6648036641965, 9, 388.1790823833762, 30, 388.7994341559668, 77, 391.9004975755964, 66, 393.74103164389663, 82, 393.8578423746314, 53, 397.6556299111079, 75, 399.67236581980495, 21, 400.44724995934234, 79, 401.71880712757275, 10, 403.59261638439324, 74, 406.9877148023021, 86, 407.0479087281987, 61, 408.56945553969155, 31, 411.18244125935144, 16, 417.4889220087163, 50, 417.9724871328255, 4, 418.82932084561605, 59, 419.7999523582631, 90, 422.73750720748683, 89, 424.3477347647799, 91, 427.41197924251026, 27, 432.7678361431219, 58, 434.1912021218302, 23, 436.0768280933992, 7, 436.40921163513497, 52, 437.85385689748125, 69, 438.99088828812836, 15, 440.6903674917345, 1, 441.6480499221071, 12, 442.2194025594083, 11, 442.7098372523475, 19, 446.6497509234725, 65, 446.8903668686538, 14, 450.7704515604367, 63, 454.4018045738815, 71, 455.32076605399845, 17, 457.7444702014433, 3, 459.5519557133883, 33, 470.73984322553366, 28, 471.671495852781, 55, 472.4489390399771, 72, 486.59634195090285, 5, 514.4161739292418, 13, 532.2828195611803, 87, 567.4354588849731, 83, 600.5122813065525, 40, 613.8110458439144, 34, 614.4029622324424, 39, 631.0253560674088, 95, 632.7187368807723, 38, 632.7922249838409, 46, 636.2719544345798, 84, 641.7655335089288, 42, 642.7005523570056, 94, 646.6003402411725, 24, 647.3569340016371, 76, 647.5129342337495, 35, 648.8119912578682, 41, 649.2156806485808, 22, 652.5028735568909, 43, 653.5579545839834, 47, 665.2300354012889, 25, 666.8957939588463, 97, 671.3337471034806, 96, 671.5176840560492, 26, 672.6522132573415, 44, 674.554667910615, 80, 674.9274035035176, 93, 675.0659227068124, 98, 676.1309044852187, 36, 677.9896754376132, 48, 678.3273546010067, 67, 681.462398082242, 45, 683.9268966782927, 81, 684.4852080213275, 99, 685.0744485090653, 49, 685.1605651232418, 37, 685.5902566402181, 68, 688.2296128473404, 
5 : 187470, 253.88580109962825, 45, 408.11517982059917, 22, 413.2287502098565, 97, 415.32998928562813, 26, 417.0119902352929, 25, 423.52803921346225, 49, 429.23769638744454, 37, 430.19995350999284, 93, 437.3328252029568, 38, 437.92236754931804, 84, 438.02397194674177, 35, 439.3392766416406, 42, 442.11989324164097, 99, 444.4850953631629, 41, 448.22204318841796, 76, 450.85585279554704, 95, 451.1574004712768, 24, 454.95164578227434, 81, 455.94078562901126, 68, 456.52601240236027, 47, 458.58368919969234, 43, 459.5476036277417, 39, 471.5241245153847, 87, 471.5432111694537, 94, 474.18772653876226, 40, 479.082456368421, 34, 488.69929404491677, 83, 490.65364566056166, 48, 493.5159571888228, 46, 497.97188675667223, 44, 499.68990384037176, 98, 503.7072562510888, 67, 510.00098039121457, 80, 515.135904398053, 36, 515.3678298070224, 64, 543.5770414577863, 63, 547.3728162779003, 65, 558.949908310217, 75, 560.8564878825955, 1, 561.0641674532424, 13, 562.3619830678457, 51, 563.3533527014816, 82, 563.4163646895606, 21, 566.9215113223346, 14, 567.9683089750695, 6, 570.2262708784996, 85, 571.6572399611501, 7, 573.6767382420172, 74, 576.3028717610212, 28, 577.0164642365069, 9, 577.6720522926481, 33, 578.0051902881149, 73, 579.8051396805654, 86, 580.3843554059672, 30, 581.2598386264099, 19, 583.3918065931334, 11, 585.2059466546799, 5, 585.3016316396188, 18, 588.0731247047428, 50, 588.5363200347113, 54, 589.0084889031737, 10, 589.6431123993564, 8, 592.320014856834, 20, 592.846523140686, 29, 593.9957912308807, 0, 594.2036687870582, 3, 594.3298747328793, 90, 596.0260061440273, 55, 600.1699759234879, 88, 600.4390060613983, 17, 600.8260979684554, 89, 601.477347869394, 27, 606.0181515433345, 52, 610.1065480717282, 69, 611.5741982785081, 72, 612.186246170232, 70, 613.6187741586791, 2, 614.6462397184254, 16, 616.3821866342342, 71, 616.5395364451497, 12, 617.2892352860205, 31, 617.7855615017237, 58, 619.6595839652607, 79, 623.5495168789724, 4, 628.200604902606, 91, 632.2618128591984, 23, 633.4358688928186, 66, 633.6323855359667, 15, 633.8627611715331, 57, 633.9014118930482, 53, 636.4212441457308, 62, 637.4417620457574, 78, 638.4308889770293, 59, 641.953269327293, 77, 642.0124609382593, 56, 643.1438408318935, 92, 647.0239562798274, 32, 647.2001236093826, 61, 647.9591036477534, 60, 649.2333940887514, 
6 : 402219, 224.3278850254689, 96, 349.4982117264694, 25, 353.4529671681934, 24, 359.94999652729547, 22, 377.2969652674137, 26, 380.24202818731123, 42, 385.41276574602455, 94, 395.032910021431, 93, 400.2436757776442, 84, 419.382879955775, 47, 421.9620836046765, 95, 423.4760914148519, 49, 423.7593656782113, 43, 425.0117645430536, 99, 425.2857862661295, 37, 427.3581636051896, 81, 430.4381488669423, 45, 432.7528162819972, 68, 440.8798022137099, 83, 442.5742875495593, 87, 446.86015709615464, 76, 451.2693209160135, 46, 452.28641368053496, 41, 455.1219616762083, 38, 455.54692403746947, 36, 468.1805207395968, 35, 469.05863172955253, 44, 471.44564904132903, 40, 476.99161418205244, 48, 479.5195512176745, 34, 479.5810671825984, 39, 479.69365224067747, 80, 481.638868863384, 98, 487.9241744369713, 67, 516.0251931834337, 64, 568.9086042590673, 74, 569.4681729473562, 73, 571.8242737065295, 63, 572.9554956538946, 6, 576.1536253465737, 75, 585.0358963345753, 0, 586.0588707629977, 86, 590.2923004749426, 18, 590.720746207546, 85, 593.0522742558197, 20, 593.0699790075366, 10, 596.6623835972903, 8, 597.3591884285366, 51, 597.5700795722623, 21, 599.1135117821998, 29, 599.7732905023364, 50, 600.6579725600918, 33, 603.5105632878351, 82, 604.5783654746505, 9, 606.0726029115654, 65, 606.7091560212356, 30, 606.8970258618838, 54, 607.874987147851, 88, 610.3228653753683, 27, 612.1837959306013, 70, 612.224631977512, 28, 615.9439909602171, 7, 620.0483852087674, 90, 620.2950910655347, 2, 620.7213545545216, 16, 620.8751887456931, 31, 622.1173522736688, 55, 622.5616435341965, 19, 623.0417321496209, 17, 625.3407071349186, 52, 626.2723049920058, 69, 626.44872096605, 12, 626.5213483992385, 11, 626.6394497635781, 14, 627.0733609395315, 89, 629.1184308220512, 72, 630.7638226785047, 1, 632.014240345896, 56, 632.081482089137, 23, 633.1508509036373, 66, 633.9187645116683, 77, 634.5510223772395, 4, 634.7936672651989, 53, 634.7999684940131, 71, 635.8977905292642, 58, 635.9834903517543, 15, 636.1139834966687, 79, 636.1690027028981, 13, 636.8296475510542, 57, 640.7074215271741, 92, 641.4397867298223, 5, 641.6470992687491, 91, 644.346180247854, 78, 644.5207521872356, 32, 646.0719774142816, 59, 649.4851807393298, 3, 650.1868962075444, 62, 651.0706566878897, 60, 652.6538132884845, 61, 653.2028781320548, 
7 : 906750, 154.87414245121747, 44, 262.16216355530787, 98, 268.3542434916951, 48, 270.6824708029687, 80, 275.2489781997383, 46, 305.3440682246832, 40, 319.845275094068, 67, 336.02976058676705, 34, 338.6414032571918, 83, 370.8584635679763, 24, 374.64383085805645, 94, 412.39180399227143, 96, 451.97676931453015, 87, 453.0430443125686, 97, 463.885761799174, 25, 490.4824155869403, 84, 511.9023344349975, 39, 513.5912771844943, 42, 515.6500751478661, 38, 537.9209979169804, 49, 553.5539720749911, 45, 553.8673126300197, 37, 555.4916741050221, 99, 560.8475728751976, 68, 561.6092947948779, 81, 564.9805306380035, 26, 567.1366678323665, 95, 568.0, 22, 568.5587040930778, 47, 575.9322876866689, 35, 578.1020671127202, 33, 578.7253234480067, 93, 579.4764878750474, 43, 581.211665402545, 82, 581.9888315079594, 55, 584.1258426058549, 41, 586.0699616939944, 73, 598.188097507799, 71, 598.4613604903828, 74, 604.9280949005428, 20, 607.0255348830063, 64, 607.1993083000012, 88, 611.1808243065223, 8, 612.7642287209658, 12, 613.112550842013, 29, 613.1655567626087, 65, 614.3647125283157, 85, 614.3997070311801, 4, 615.2568569305018, 63, 617.4188205748186, 76, 618.1375251511593, 75, 619.293952820468, 27, 620.0782208721735, 30, 620.4224367316192, 18, 622.6226786746529, 9, 623.0393246015857, 21, 623.1620976920852, 10, 624.3172270568865, 70, 624.646299917001, 6, 626.2531437046844, 23, 627.840744138193, 51, 627.8710058602802, 15, 628.1584195089644, 89, 631.1117175270952, 50, 633.5929292534759, 11, 633.8477735229493, 19, 634.1411514797002, 16, 634.452519894121, 2, 634.8393497570862, 0, 635.5540889648968, 90, 637.5782304941097, 86, 639.0532059226367, 52, 639.4333428904064, 54, 639.9906249313344, 1, 644.3399723748325, 56, 644.561090975867, 28, 645.7174304601045, 92, 645.9450441020505, 14, 648.6717197473619, 72, 649.0878214848897, 57, 649.3904834535227, 77, 650.2161179177274, 31, 650.4752109035363, 3, 650.7280537982053, 32, 653.0015313917725, 7, 653.7675427856602, 69, 653.9097797097089, 53, 654.554046660778, 17, 655.5615913093139, 66, 655.7461399047653, 78, 656.1364187423222, 60, 656.7396744525186, 62, 658.1147316387926, 79, 659.0667644480337, 91, 661.4680642328849, 5, 664.5366807031799, 58, 667.5440060400513, 13, 669.3997311024258, 59, 672.3979476470761, 61, 672.7599869195551, 
8 : 376328, 213.66094636128523, 0, 306.73767293894633, 2, 309.2021992159823, 92, 319.924991208877, 79, 320.96417245543154, 60, 322.4872090486691, 78, 325.87727751409733, 85, 326.3586983673026, 57, 329.95302695989926, 58, 335.04328078622916, 61, 336.614022286654, 62, 337.3633056513408, 59, 337.97928930631235, 30, 339.90145630755984, 6, 340.4555771315841, 9, 345.21152935555324, 66, 348.09768743845456, 21, 350.2227862375605, 88, 351.07406625952876, 32, 351.6987347148124, 56, 353.4996463930339, 16, 355.8749780470664, 53, 356.5333084018939, 20, 357.15962817765393, 77, 359.1267185827309, 18, 359.37445652132817, 8, 359.77909889264, 7, 364.81639217557097, 29, 364.9534216855625, 91, 366.3727609962291, 54, 366.88281507860245, 10, 371.74319092620914, 4, 372.19887157271177, 51, 372.44731170999205, 74, 372.95173950526095, 75, 373.0871211928924, 11, 374.41687996136073, 69, 376.4186499099108, 71, 377.1988865307001, 27, 380.28936351152396, 86, 380.3261758017715, 19, 381.0380558421954, 50, 381.0866043303018, 89, 384.51137824516974, 82, 385.20643816011176, 1, 387.93685053111415, 52, 389.1169490011968, 17, 389.99487176115537, 70, 394.52756557685547, 3, 394.7961499305686, 12, 396.91560815871173, 31, 397.63425405767043, 72, 398.9536313909174, 14, 404.1113707878065, 55, 405.2233951785114, 65, 405.2542411869369, 64, 407.3573369905101, 90, 411.3356293831109, 23, 415.3468430119579, 15, 418.88900677864535, 63, 426.52666974059196, 28, 426.7106748137431, 5, 428.9731926356238, 13, 448.71483149100385, 33, 448.81844881867323, 87, 566.5942110540841, 39, 596.710147391512, 24, 602.0606281762659, 76, 604.5700951916164, 38, 605.3395741234832, 84, 607.5993745882232, 83, 613.5478791422883, 42, 616.1363485463262, 22, 621.9421194934461, 43, 624.6294901779775, 68, 627.3993943254966, 25, 628.1019025604046, 96, 629.4156019674123, 95, 629.7261309490023, 41, 629.7658294953768, 93, 631.1465756858703, 35, 631.2154941064106, 99, 634.4012925585823, 34, 634.8078449420738, 40, 635.0511790399258, 97, 635.2204341801356, 94, 635.979559419955, 81, 637.1860011017192, 47, 637.2071876556322, 49, 637.4299961564407, 45, 638.1786583708358, 67, 638.4489016358318, 37, 638.8160924710647, 80, 642.4850192806055, 26, 643.6419812286952, 98, 644.8868117739732, 48, 648.5907800763129, 36, 649.3827838802011, 46, 650.6934762236364, 44, 654.6724371775553, 
9 : 178811, 210.1594632653976, 85, 304.54063768239536, 92, 306.36742646697934, 60, 320.5604467179318, 54, 323.2243802685682, 88, 330.1969109486035, 51, 333.9041778714366, 78, 335.6441568089634, 56, 336.07885979335265, 64, 343.31472441478536, 62, 343.370062760282, 70, 347.1296587732025, 0, 347.5471191076111, 6, 348.44655257298786, 31, 350.29987153865756, 57, 352.7832195555792, 77, 354.3515203861838, 21, 354.35716445417046, 66, 355.7091508522096, 79, 356.9411716235604, 9, 358.10612952028623, 20, 359.7137751045962, 2, 364.40499447729854, 86, 364.78623877553275, 30, 365.7294081694826, 18, 365.8619958399615, 29, 367.75263425297175, 8, 370.1324087404398, 61, 374.4863148367374, 75, 378.3556527924487, 32, 378.41907985723975, 10, 378.94854531980985, 59, 381.548162097526, 74, 383.15532098615046, 50, 384.26813555120594, 58, 392.5952113819016, 91, 393.65975156218343, 7, 395.9722212479052, 82, 396.9168678703388, 1, 397.67323269237016, 90, 398.3516034861665, 4, 399.54599234631297, 14, 400.6781750981703, 52, 404.8938132399654, 53, 411.28457301484093, 71, 415.3769372509745, 63, 415.7475195355951, 3, 416.5009003591709, 65, 419.2564847441241, 11, 420.01785676325716, 19, 420.07261277069705, 89, 424.73050278971016, 69, 431.97685123163717, 12, 432.0428219517135, 55, 433.11545804785123, 16, 434.3708093323031, 23, 435.1735286066927, 15, 438.1358236894126, 17, 439.8624785089085, 28, 444.1272340219636, 27, 454.1904886718787, 33, 458.31975737469577, 72, 463.49002146756084, 5, 468.35136382848293, 13, 486.0246907308311, 87, 574.4632277178409, 83, 610.3228653753683, 42, 621.1593998322813, 95, 621.4837085555823, 84, 633.2440287914288, 39, 633.8722268722616, 76, 633.9116657705551, 38, 634.0354879657763, 34, 637.4731366889117, 40, 638.0885518484092, 22, 646.1199579025555, 35, 646.1532326004414, 41, 646.1748989244321, 43, 648.7164249500702, 24, 650.973117724534, 94, 653.163838558137, 46, 653.6413389619723, 25, 656.6361245012339, 47, 663.9728910128787, 93, 665.8701074533982, 26, 666.8238148116787, 96, 667.5739659393556, 97, 672.6975546261484, 44, 680.8575475090219, 45, 680.9720992816078, 98, 682.8191561460472, 37, 682.8813952656786, 80, 682.9699846991814, 49, 683.4076382365067, 81, 683.9086196269207, 48, 684.1849165247653, 99, 684.479364188578, 68, 686.2630690923124, 36, 686.4451908200683, 67, 687.2350398517235, 
